ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
Кириллов Ростислав Львович,Беларусь,BD 4630409,380-650-848 25,5643 7803 1120 9334,Сбербанк,Visa,"Отек, Переломы",Травматолог,,"УЗИ мягких тканей, Общий анализ крови",2025-01-25T12:05:14+03:00,
Кириллов Яков Иннокентьевич,Казахстан,N 3563838,,,Сбербанк,MasterCard,Боль в ногах,,2023-12-13T13:53:24+03:00,"Ангиография, Коагулограмма",2023-12-15T21:44:42+03:00,
Кириллов Ярослав Кириллович,Беларусь,SQ 2642475,731-974-186 84,2838 4432 7371 6363,Сбербанк,,"Потеря веса, Лихорадка",,2025-04-16T15:17:16+03:00,"Биопсия опухоли, Общий анализ крови",2025-04-19T18:17:08+03:00,11203.0
Кириллова Александра Витальевна,Беларусь,HF 6326823,909-747-281 92,2598 5958 9868 1604,Альфа-Банк,Visa,"Слабость, Бледность кожи",Гематолог,,Ферритин,2023-05-27T08:59:58+03:00,7219.0
Кириллова Александра Витальевна,Беларусь,HF 6326823,909-747-281 92,2598 5958 9868 1604,Альфа-Банк,Visa,"Слабость, Бледность кожи",Гематолог,,"Рентген, Общий анализ крови, Анализ на ревматоидный фактор",2023-05-27T08:59:58+03:00,7219.0
Кириллова Амира Тарасовна,Казахстан,N 8685112,439-142-821 21,5456 9334 5205 1281,Сбербанк,MasterCard,Боль в пояснице,Сурдолог,2023-10-08T19:01:05+03:00,"Рентген височной кости, Аудиограмма",2023-10-26T13:29:51+03:00,5937.0
Кириллова Амира Тарасовна,Казахстан,N 8685112,439-142-821 21,5456 9334 5205 1281,Сбербанк,MasterCard,Боль в пояснице,Уролог,2023-10-24T14:52:26+03:00,"ПЦР на инфекции, УЗИ почек",2023-10-26T13:29:51+03:00,10308.0
Кириллова Амира Тарасовна,Казахстан,N 8685112,439-142-821 21,5456 9334 5205 1281,Сбербанк,MasterCard,"Лихорадка, Частые инфекции, Утомляемость, Озноб",Иммунолог,2023-12-16T10:19:35+03:00,"ПЦР на инфекции, УЗИ почек",2023-12-17T10:07:58+03:00,5565.0
Кириллова Амира Тарасовна,Казахстан,N 8685112,439-142-821 21,5456 9334 5205 1281,Сбербанк,MasterCard,"Отеки, Одышка",Кардиолог,2024-01-13T17:49:12+03:00,"Эхокардиография, ЭКГ",2024-01-16T16:06:17+03:00,2425.0
Кириллова Амира Тарасовна,Казахстан,N 8685112,439-142-821 21,5456 9334 5205 1281,Сбербанк,MasterCard,"Отек десен, Гнойные выделения",Стоматолог,2024-08-17T14:03:28+03:00,"Эхокардиография, ЭКГ",2024-08-20T13:29:51+03:00,8279.0
Кириллова Ангелина Владимировна,Беларусь,RR 6412246,888-519-493 98,7296 6621 7170 2788,Сбербанк,Мир,"Потеря оргазма, Эректильная дисфункция",Сексопатолог,2023-05-17T09:29:25+03:00,"Анализ на тестостерон, Психологические тесты, Гормональные исследования",2023-05-19T19:18:29+03:00,8324.0
Кириллова Ангелина Владимировна,Беларусь,RR 6412246,888-519-493 98,7296 6621 7170 2788,Сбербанк,Мир,Зубная боль,Стоматолог,2024-12-13T09:00:07+03:00,"Рентген зубов, Аллергопробы",2024-12-14T11:00:03+03:00,8081.0
Кириллова Ангелина Владимировна,Беларусь,RR 6412246,888-519-493 98,7296 6621 7170 2788,Сбербанк,Мир,Зубная боль,Стоматолог,2025-01-26T20:55:24+03:00,"Аудиограмма, Рентген височной кости, Тимпанометрия",2024-12-14T11:00:03+03:00,3344.0
Кириллова Анна Игоревна,Россия,5964 162281,934-583-402 60,7291 3388 9929 6212,Сбербанк,Visa,"Острая боль в пояснице, Боль в животе",Уролог,2023-10-30T12:48:40+03:00,"УЗИ органов брюшной полости, МРТ или КТ, Коагулограмма",2023-10-31T12:48:14+03:00,3091.0
Кириллова Анна Игоревна,Россия,5964 162281,934-583-402 60,7291 3388 9929 6212,Сбербанк,Visa,"Боль при мочеиспускании, Боль в пояснице",Уролог,2024-02-08T19:57:58+03:00,"Общий анализ мочи, Анализ мочи по Нечипоренко",2023-10-31T12:48:14+03:00,11923.0
Кириллова Анна Игоревна,Россия,5964 162281,934-583-402 60,7291 3388 9929 6212,Сбербанк,Visa,"Гнойные выделения, Боль в животе, Острая боль в пояснице",Хирург,2024-04-02T08:37:50+03:00,"МРТ или КТ, Коагулограмма",2024-04-04T21:27:58+03:00,11314.0
Кириллова Анна Игоревна,Россия,5964 162281,934-583-402 60,7291 3388 9929 6212,Сбербанк,Visa,Тошнота,Нарколог,2024-11-18T12:29:15+03:00,"Токсикологическое исследование, Анализ на наркотики",2024-11-21T17:57:18+03:00,7507.0
Кириллова Анна Игоревна,Россия,5964 162281,934-583-402 60,7291 3388 9929 6212,Сбербанк,Visa,Тремор,Нарколог,2025-02-26T17:27:55+03:00,"Токсикологическое исследование, Анализ на наркотики, Общий анализ крови",2024-11-21T17:57:18+03:00,5709.0
Кириллова Василиса Антоновна,Казахстан,N 7164530,209-140-957 38,6518 8869 5853 5717,Сбербанк,MasterCard,"Затуманенное зрение, Покраснение глаз, Сухость глаз",Офтальмолог,2024-04-04T17:11:19+03:00,"Проверка остроты зрения, Оптическая когерентная томография, Тонометрия глаза",2024-04-07T19:12:53+03:00,8984.0
Кириллова Василиса Антоновна,Казахстан,N 7164530,209-140-957 38,6518 8869 5853 5717,Сбербанк,MasterCard,Затуманенное зрение,Офтальмолог,2024-05-06T20:51:31+03:00,"Тонометрия глаза, Оптическая когерентная томография",2024-05-08T10:06:37+03:00,11470.0
Кириллова Василиса Антоновна,Казахстан,N 7164530,209-140-957 38,6518 8869 5853 5717,Сбербанк,MasterCard,Затуманенное зрение,Физиотерапевт,2024-06-05T14:32:00+03:00,"Рентген, МРТ, Электромиография",2024-05-08T10:06:37+03:00,3394.0
Кириллова Василиса Антоновна,Казахстан,N 7164530,209-140-957 38,6518 8869 5853 5717,Сбербанк,MasterCard,требующая обезболивания,Анестезиолог,2024-06-05T14:32:00+03:00,"Биохимический анализ крови, Коагулограмма, Общий анализ крови",2023-10-24T15:01:55+03:00,2123.0
Кириллова Василиса Антоновна,Казахстан,N 7164530,209-140-957 38,6518 8869 5853 5717,Сбербанк,MasterCard,"Озноб, Лихорадка",Иммунолог,2024-06-05T14:32:00+03:00,"Иммунограмма, Анализ на иммуноглобулины",2023-10-24T15:01:55+03:00,4208.0
Кириллова Виктория Максимовна,Беларусь,VC 6332763,621-919-991 89,8471 5542 7911 6772,Сбербанк,Visa,Чихание,Эпидемиолог,2024-03-04T15:55:20+03:00,"Иммуноглобулин Е, Кожные тесты на аллергены",2024-03-07T08:30:10+03:00,9235.0
Кириллова Виктория Максимовна,Беларусь,VC 6332763,621-919-991 89,8471 5542 7911 6772,Сбербанк,Visa,"Распространение инфекции, Лихорадка, Частые заболевания",Эпидемиолог,2024-06-16T16:00:32+03:00,"Иммуноглобулин Е, Кожные тесты на аллергены",2024-06-19T14:59:17+03:00,11878.0
Кириллова Виктория Максимовна,Беларусь,VC 6332763,621-919-991 89,8471 5542 7911 6772,Сбербанк,Visa,"Затуманенное зрение, Покраснение глаз, Сухость глаз",Офтальмолог,2025-03-20T11:58:28+03:00,Оптическая когерентная томография,2025-03-23T16:39:13+03:00,8532.0
Кириллова Виктория Максимовна,Беларусь,VC 6332763,621-919-991 89,8471 5542 7911 6772,Сбербанк,Visa,"Затуманенное зрение, Покраснение глаз, Сухость глаз",Педиатр,2025-03-20T11:58:28+03:00,Общий анализ мочи,2023-07-14T21:47:59+03:00,2485.0
Кириллова Виктория Юрьевна,Россия,6964 309580,331-992-356 72,8266 3152 6971 6264,ВТБ,Visa,"Онемение кожи, Покраснение кожи",Дерматолог,2024-02-28T21:11:49+03:00,Аллергопробы,2024-03-01T21:42:42+03:00,3760.0
Кириллова Виктория Юрьевна,Россия,6964 309580,331-992-356 72,8266 3152 6971 6264,ВТБ,Visa,Покраснение кожи,Дерматолог,2025-04-14T20:30:55+03:00,Аллергопробы,2025-04-16T13:22:18+03:00,7811.0
Кириллова Дарья Станиславовна,Россия,,340-688-346 79,1288 7244 1458 2377,Сбербанк,Мир,Боль,Анестезиолог,2025-02-27T20:09:16+03:00,"Коагулограмма, Биохимический анализ крови",2025-03-01T10:13:30+03:00,3219.0
Кириллова Диана Тимофеевна,Казахстан,N 1864483,180-610-231 97,8159 1202 5934 1355,Сбербанк,MasterCard,Одышка,Пульмонолог,2023-12-31T09:20:46+03:00,"Общий анализ крови, КТ легких, Рентген грудной клетки",2024-01-02T08:54:36+03:00,
Кириллова Ева Артуровна,Беларусь,MM 6151561,924-199-656 43,8809 7642 8607 2546,Тинькофф,Visa,"Потеря веса, Непереносимость продуктов",Диетолог,,"Соскоб кожи, Биохимический анализ крови, Аллергопробы",2025-02-20T18:57:01+03:00,9834.0
Кириллова Ева Артуровна,Беларусь,MM 6151561,924-199-656 43,8809 7642 8607 2546,Тинькофф,Visa,Покраснение кожи,Диетолог,,"Соскоб кожи, Биохимический анализ крови, Аллергопробы",2024-03-04T17:01:59+03:00,2449.0
Кириллова Ева Артуровна,Беларусь,MM 6151561,924-199-656 43,8809 7642 8607 2546,Тинькофф,Visa,"Онемение, Боль в пояснице",Мануальный терапевт,,"Общий анализ крови, МРТ позвоночника, Электромиография",2024-11-11T12:55:32+03:00,3061.0
Кириллова Елизавета Викторовна,Беларусь,UM 2386099,128-321-991 30,1721 9452 5237 7054,Альфа-Банк,Visa,Сыпь,Пульмонолог,2024-07-29T10:59:18+03:00,Аллергопробы,2024-07-31T14:15:32+03:00,7600.0
Кириллова Елизавета Викторовна,Беларусь,UM 2386099,128-321-991 30,1721 9452 5237 7054,Альфа-Банк,Visa,"Затрудненное дыхание, Боль в груди",Пульмонолог,2025-01-07T19:15:48+03:00,"Рентген грудной клетки, Общий анализ крови",2024-07-31T14:15:32+03:00,7600.0
Кириллова Зоя Данииловна,Беларусь,PG 6928699,771-573-462 53,6197 9433 6442 9711,Сбербанк,MasterCard,"Панические атаки, Нарушение сна",Психотерапевт,2023-05-27T09:09:18+03:00,ЭЭГ,2024-01-05T18:42:24+03:00,3821.0
Кириллова Зоя Данииловна,Беларусь,PG 6928699,771-573-462 53,6197 9433 6442 9711,Сбербанк,MasterCard,"Панические атаки, Нарушение сна",Психотерапевт,2024-01-02T08:56:17+03:00,"ПЦР на инфекции, Анализ на ВИЧ, Мазок на флору",2024-01-05T18:42:24+03:00,11529.0
Кириллова Инесса Андреевна,,6119 277105,192-436-652 96,4244 1426 5458 3087,Сбербанк,Мир,,,2023-12-22T15:31:09+03:00,Анализ на иммуноглобулины,,9197.0
Кириллова Карина Давидовна,Казахстан,N 8281020,250-405-285 40,3095 1439 1509 7999,Сбербанк,Мир,"Озноб, Утомляемость, Лихорадка",Иммунолог,2024-04-05T20:48:15+03:00,"Анализ на иммуноглобулины, ПЦР на вирусы",2024-04-07T20:43:53+03:00,5329.0
Кириллова Карина Давидовна,Казахстан,N 8281020,250-405-285 40,3095 1439 1509 7999,Сбербанк,Мир,"Потеря оргазма, Эректильная дисфункция",Сексопатолог,2024-12-28T20:06:16+03:00,"Психологические тесты, Гормональные исследования, Анализ на тестостерон",2024-12-31T12:58:43+03:00,5329.0
Кириллова Клавдия Германовна,Казахстан,N 1081327,964-458-787 83,4161 5625 8250 6641,Сбербанк,Visa,Сыпь,Паразитолог,2025-03-07T16:33:04+03:00,"Общий анализ крови, Копрограмма, Анализ на яйца глист",2025-03-09T17:39:33+03:00,
Кириллова Маргарита Владимировна,Беларусь,KY 2655734,838-691-220 92,2474 4308 4925 9914,,MasterCard,Нарушение менструального цикла,,2024-12-16T13:44:15+03:00,УЗИ органов малого таза,2024-12-18T08:35:29+03:00,6182.0
Кириллова Октябрина Дмитриевна,,N 3489991,269-999-151 62,1346 8075 9794 2155,Сбербанк,,,Физиотерапевт,2024-05-14T10:57:38+03:00,Электромиография,2024-05-16T15:04:40+03:00,2447.0
Кириллова Софья Семёновна,Россия,6653 678668,321-190-289 46,9676 3334 1201 2268,Сбербанк,MasterCard,Эректильная дисфункция,,2023-05-31T13:04:23+03:00,,2023-06-03T19:47:07+03:00,11991.0
Кириллова Тамара Игоревна,Беларусь,KN 8414466,107-148-595 77,1603 6680 2475 1683,Сбербанк,Мир,Потеря веса,Диетолог,2023-11-10T12:57:46+03:00,,2023-11-11T12:29:21+03:00,
Кириллова Ульяна Давидовна,Беларусь,ZI 7297239,797-503-689 60,6340 9800 8387 7654,Сбербанк,MasterCard,"Лихорадка, Утомляемость",Иммунолог,,"ПЦР на вирусы, Общий анализ крови",2024-12-31T14:01:07+03:00,10181.0
Кириллова Яна Вячеславовна,Беларусь,CG 0132415,324-837-506 92,8478 6130 2209 8398,Сбербанк,Visa,"Частое мочеиспускание, Жажда, Потливость",Дерматовенеролог,2024-04-05T10:31:33+03:00,ТТГ (тиреотропный гормон),2024-04-07T12:25:48+03:00,4359.0
Кириллова Яна Вячеславовна,Беларусь,CG 0132415,324-837-506 92,8478 6130 2209 8398,Сбербанк,Visa,"Частое мочеиспускание, Жажда, Потливость",Дерматовенеролог,2024-04-10T09:46:01+03:00,"Соскоб кожи, Мазок на инфекции",2024-04-12T18:13:12+03:00,3167.0
Кириллова Яна Вячеславовна,Беларусь,CG 0132415,324-837-506 92,8478 6130 2209 8398,Сбербанк,Visa,"Покраснение кожи, Сыпь",Дерматовенеролог,2024-07-29T08:23:55+03:00,"Мазок на инфекции, Соскоб кожи",2024-07-30T17:27:24+03:00,3167.0
Кириллова Яна Вячеславовна,Беларусь,CG 0132415,324-837-506 92,8478 6130 2209 8398,Сбербанк,Visa,Отеки,Флеболог,2024-11-04T14:21:07+03:00,Общий анализ крови,2024-11-06T10:05:29+03:00,11261.0
Климентов Александр Демьянович,Беларусь,VO 6468226,765-915-819 46,4456 3738 3545 5334,Сбербанк,MasterCard,"Акне, Сыпь, Покраснение кожи",Косметолог,2023-07-22T15:14:36+03:00,Аллергопробы,2023-07-23T09:06:31+03:00,6390.0
Климентов Александр Демьянович,Беларусь,VO 6468226,765-915-819 46,4456 3738 3545 5334,Сбербанк,MasterCard,"Акне, Сыпь, Покраснение кожи",Кардиолог,2024-08-16T19:46:31+03:00,Биохимический анализ крови,2023-07-23T09:06:31+03:00,10018.0
Климентов Алексей Демьянович,Беларусь,AP 7005522,965-360-144 86,6830 1890 5337 2765,Сбербанк,Visa,"Температура, Желтуха у новорожденных",Гастроэнтеролог,2023-11-26T20:29:15+03:00,"Копрограмма, Эзофагогастродуоденоскопия",2023-11-28T12:00:48+03:00,6522.0
Климентов Алексей Демьянович,Беларусь,AP 7005522,965-360-144 86,6830 1890 5337 2765,Сбербанк,Visa,"Температура, Желтуха у новорожденных",Неонатолог,2024-04-12T09:46:43+03:00,"Копрограмма, Эзофагогастродуоденоскопия",2023-11-28T12:00:48+03:00,9310.0
Климентов Алексей Демьянович,Беларусь,AP 7005522,965-360-144 86,6830 1890 5337 2765,Сбербанк,Visa,"Боль в ногах, Варикоз, Отеки",Флеболог,2024-09-30T13:04:43+03:00,"Копрограмма, Эзофагогастродуоденоскопия",2024-10-02T18:19:23+03:00,9310.0
Климентов Андрей Антонович,Казахстан,N 6887482,702-701-795 84,,Альфа-Банк,Мир,Реабилитация после травм,Физиотерапевт,2024-03-20T10:52:23+03:00,МРТ,2024-03-22T08:23:11+03:00,9049.0
Климентов Андрей Антонович,Казахстан,N 6887482,702-701-795 84,,Альфа-Банк,Мир,Покраснение кожи,Дерматовенеролог,2025-01-23T13:35:48+03:00,"Общий анализ крови, Мазок на инфекции",2025-01-25T20:55:31+03:00,8940.0
Климентов Аркадий Владиславович,Беларусь,BP 0187397,542-199-707 84,8082 2816 8364 9385,Альфа-Банк,Visa,Лихорадка,,2024-04-18T16:28:54+03:00,"Общий анализ крови, Анализ на антитела",2023-05-24T21:54:37+03:00,11369.0
Климентов Аркадий Владиславович,Беларусь,BP 0187397,542-199-707 84,8082 2816 8364 9385,Альфа-Банк,Visa,Бледность кожи,,2024-04-18T16:28:54+03:00,Коагулограмма,2023-05-24T21:54:37+03:00,9520.0
Климентов Арсений Глебович,Россия,7214 886203,,4680 3834 4121 1764,,MasterCard,,Терапевт,2025-04-08T11:15:53+03:00,,2025-04-11T13:15:02+03:00,
Климентов Владимир Олегович,Беларусь,DW 2238767,221-171-997 59,8045 9239 6526 8658,Сбербанк,MasterCard,"Боль внизу живота, Выделения, Нарушение цикла",Акушер-гинеколог,2024-01-08T16:25:00+03:00,"УЗИ плода, Мазок на флору",2024-01-11T16:06:29+03:00,8626.0
Климентов Владимир Олегович,Беларусь,DW 2238767,221-171-997 59,8045 9239 6526 8658,Сбербанк,MasterCard,"Боль внизу живота, Выделения, Нарушение цикла",Анестезиолог,2024-01-24T18:17:56+03:00,"УЗИ плода, Мазок на флору",2024-01-11T16:06:29+03:00,6388.0
Климентов Владимир Олегович,Беларусь,DW 2238767,221-171-997 59,8045 9239 6526 8658,Сбербанк,MasterCard,"Боль внизу живота, Выделения, Нарушение цикла",Анестезиолог,2024-11-08T19:21:50+03:00,"Соскоб кожи, Аллергопробы, Биохимический анализ крови",2024-11-10T09:29:53+03:00,6388.0
Климентов Владимир Олегович,Беларусь,DW 2238767,221-171-997 59,8045 9239 6526 8658,Сбербанк,MasterCard,"Отек десен, Гнойные выделения, Зубная боль",Стоматолог,2025-03-27T11:21:05+03:00,"Рентген зубов, Аллергопробы",2025-03-30T14:39:11+03:00,11508.0
Климентов Дамир Гаврилович,Россия,5044 998975,522-928-476 50,4224 8313 6473 8702,Альфа-Банк,Мир,"Травмы костей, Боль в суставах",Хирург-ортопед,2023-06-04T08:32:02+03:00,"Анализ на ревматоидный фактор, Общий анализ крови",2023-06-05T21:11:45+03:00,6651.0
Климентов Дамир Гаврилович,Россия,5044 998975,522-928-476 50,4224 8313 6473 8702,Альфа-Банк,Мир,"Боль в ногах, Отеки",Сосудистый хирург,2023-06-29T16:08:55+03:00,"УЗИ сосудов, Общий анализ крови, Допплерография сосудов",2023-06-30T19:59:11+03:00,5296.0
Климентов Дамир Гаврилович,Россия,5044 998975,522-928-476 50,4224 8313 6473 8702,Альфа-Банк,Мир,Дисфония,Логопед,2023-08-18T10:10:53+03:00,Нейропсихологическая диагностика,2023-08-21T11:43:46+03:00,5770.0
Климентов Дамир Гаврилович,Россия,5044 998975,522-928-476 50,4224 8313 6473 8702,Альфа-Банк,Мир,"Отказ от еды, Желтуха у новорожденных, Температура",Логопед,2024-03-24T15:45:37+03:00,"Неонатальный скрининг, Анализ на билирубин, УЗИ органов",2023-08-21T11:43:46+03:00,5257.0
Климентов Дамир Гаврилович,Россия,5044 998975,522-928-476 50,4224 8313 6473 8702,Альфа-Банк,Мир,"Боль в ногах, Онемение",Логопед,2025-04-28T13:36:38+03:00,"Допплерография сосудов, Ангиография, УЗИ сосудов",2025-04-29T14:06:40+03:00,9409.0
Климентов Евгений Георгиевич,Россия,4678 909386,813-613-515 92,1993 4297 4352 6135,Сбербанк,Visa,"Сухость глаз, Затуманенное зрение",Офтальмолог,2023-12-26T12:11:04+03:00,Проверка остроты зрения,2025-01-29T08:39:33+03:00,3055.0
Климентов Евгений Георгиевич,Россия,4678 909386,813-613-515 92,1993 4297 4352 6135,Сбербанк,Visa,Лихорадка,Офтальмолог,2025-01-28T13:08:52+03:00,Анализ на онкомаркеры,2025-01-29T08:39:33+03:00,9008.0
Климентов Евгений Георгиевич,Россия,4678 909386,813-613-515 92,1993 4297 4352 6135,Сбербанк,Visa,"Желтуха, Тошнота, Рвота",Токсиколог,2025-01-28T13:08:52+03:00,"Общий анализ крови, Анализ на токсины в моче",2023-08-30T13:42:29+03:00,3128.0
Климентов Егор Геннадьевич,,N 5929535,297-648-958 99,9222 2764 5308 5542,,Мир,,Флеболог,2024-11-15T16:30:30+03:00,"Допплерография вен, Коагулограмма",2024-11-17T17:24:19+03:00,6246.0
Климентов Захар Матвеевич,,,,8341 1559 7584 5894,Сбербанк,Мир,"Депрессия, Нарушение сна",Психотерапевт,,,2023-09-02T10:24:49+03:00,11745.0
Климентов Лев Егорович,Беларусь,PY 3882098,421-712-445 30,1479 2491 1353 5065,,MasterCard,Абстинентный синдром,Нарколог,2024-07-05T15:55:13+03:00,Психологические тесты,2024-07-07T21:17:00+03:00,5099.0
Климентов Лев Егорович,Беларусь,PY 3882098,421-712-445 30,1479 2491 1353 5065,,MasterCard,Отек,Травматолог,2024-12-04T19:55:21+03:00,Психологические тесты,2024-12-07T16:28:28+03:00,5099.0
Климентов Лев Романович,Казахстан,N 8726309,260-982-588 14,9384 6863 6756 8285,Сбербанк,Visa,"требующая обезболивания, Боль, Проблемы с дыханием",Нарколог,2024-04-24T17:24:55+03:00,"ЭКГ, Биохимический анализ крови, Общий анализ крови",2024-04-26T20:59:54+03:00,5511.0
Климентов Лев Романович,Казахстан,N 8726309,260-982-588 14,9384 6863 6756 8285,Сбербанк,Visa,"Абстинентный синдром, Тошнота",Нарколог,2024-10-14T13:16:56+03:00,Общий анализ крови,2024-10-15T17:34:38+03:00,3201.0
Климентов Лев Романович,Казахстан,N 8726309,260-982-588 14,9384 6863 6756 8285,Сбербанк,Visa,"Абстинентный синдром, Тошнота",Онколог,2025-02-15T15:27:39+03:00,"Биопсия опухоли, Общий анализ крови, Анализ на онкомаркеры",2025-02-17T08:41:45+03:00,3201.0
Климентов Никита Александрович,Россия,4298 754043,411-296-352 13,4401 6975 6130 6435,Сбербанк,Visa,"Боль в правом подреберье, Желтуха, Темная моча",Офтальмолог,2023-11-19T16:36:28+03:00,Допплерография сосудов,2023-11-21T11:35:06+03:00,8040.0
Климентов Никита Александрович,Россия,4298 754043,411-296-352 13,4401 6975 6130 6435,Сбербанк,Visa,"Боль в правом подреберье, Желтуха, Темная моча",Сосудистый хирург,2024-02-25T12:44:16+03:00,Допплерография сосудов,2024-02-28T09:26:15+03:00,2314.0
Климентов Никита Александрович,Россия,4298 754043,411-296-352 13,4401 6975 6130 6435,Сбербанк,Visa,"Боль в правом подреберье, Желтуха, Темная моча",Гепатолог,2024-09-18T08:28:41+03:00,Биохимический анализ крови,2024-09-20T14:57:26+03:00,8655.0
Климентов Остап Абрамович,Россия,8896 764100,732-633-550 21,7941 5957 8316 3552,Сбербанк,Visa,Изжога,Гастроэнтеролог,2024-10-31T09:38:37+03:00,"УЗИ органов брюшной полости, Эзофагогастродуоденоскопия",2025-02-07T09:34:43+03:00,11753.0
Климентов Остап Абрамович,Россия,8896 764100,732-633-550 21,7941 5957 8316 3552,Сбербанк,Visa,"Потливость, Бледность кожи, Лихорадка, Слабость",Гематолог,2025-02-06T16:50:39+03:00,"Анализ на тромбоциты, Общий анализ крови, Ферритин",2025-02-07T09:34:43+03:00,11420.0
Климентов Остап Абрамович,Россия,8896 764100,732-633-550 21,7941 5957 8316 3552,Сбербанк,Visa,Покраснение кожи,Гематолог,2025-03-02T08:56:49+03:00,Общий анализ крови,2025-03-04T16:31:28+03:00,5451.0
Климентов Ратмир Яковлевич,Россия,6777 441193,230-449-586 57,4039 2918 9073 7603,Сбербанк,Visa,"Депрессия, Тревожность, Панические атаки, Нарушение сна",Психотерапевт,2023-10-29T11:15:55+03:00,Общий анализ крови,2023-10-31T21:38:02+03:00,10168.0
Климентов Ратмир Яковлевич,Россия,6777 441193,230-449-586 57,4039 2918 9073 7603,Сбербанк,Visa,Острая боль в спине,Ортопед,2023-10-29T11:15:55+03:00,Рентген,2023-10-31T21:38:02+03:00,4201.0
Климентов Сергей Андреевич,Россия,4310 207666,722-958-812 44,9101 8279 7431 2599,Сбербанк,Visa,"Боль в суставах, Отечность суставов",Ревматолог,2024-06-14T08:31:22+03:00,"Общий анализ крови, МРТ суставов",2024-06-16T15:01:50+03:00,11332.0
Климентов Сергей Андреевич,Россия,4310 207666,722-958-812 44,9101 8279 7431 2599,Сбербанк,Visa,Покраснение глаз,Офтальмолог,2024-06-14T08:31:22+03:00,"Тонометрия глаза, Проверка остроты зрения",2024-06-16T15:01:50+03:00,11332.0
Климентов Сергей Максимович,,SB 4343552,529-812-754 68,1886 8190 1859 7852,Сбербанк,Visa,"Боль в суставах, Отечность суставов",Ревматолог,,"МРТ суставов, Антинуклеарные антитела",2023-09-23T21:17:20+03:00,
Климентов Степан Эдуардович,Беларусь,JP 7553431,935-451-298 54,7315 7256 3065 9854,Альфа-Банк,Visa,Боль при мочеиспускании,Венеролог,2024-01-05T10:11:56+03:00,,2024-01-07T17:18:07+03:00,4025.0
Климентов Степан Эдуардович,Беларусь,JP 7553431,935-451-298 54,7315 7256 3065 9854,Альфа-Банк,Visa,"Онемение, Отечность суставов",Ревматолог,2024-07-07T14:52:29+03:00,,2024-07-09T10:04:48+03:00,4025.0
Климентов Тарас Артурович,Беларусь,LO 7919199,926-140-346 23,4390 5157 7444 9046,Сбербанк,Visa,"Потеря аппетита, Боль в животе, Лихорадка, Сыпь",Сосудистый хирург,2024-10-18T08:22:17+03:00,"Анализ на яйца глист, Общий анализ крови",2024-10-19T13:46:24+03:00,2778.0
Климентов Тарас Артурович,Беларусь,LO 7919199,926-140-346 23,4390 5157 7444 9046,Сбербанк,Visa,"Отеки, Онемение",Сосудистый хирург,2025-01-29T17:40:00+03:00,"Анализ на яйца глист, Общий анализ крови",2025-02-01T20:11:14+03:00,4529.0
Климентов Федор Тарасович,Беларусь,WV 0690473,353-877-643 98,2031 4329 9227 1200,Альфа-Банк,Visa,"Острая боль в спине, Онемение конечностей, Боль в суставах",Ортопед,2025-01-09T08:27:00+03:00,"Гистосовместимость, Биохимический анализ крови, Общий анализ крови",2025-01-12T20:32:01+03:00,6472.0
Климентов Федор Тарасович,Беларусь,WV 0690473,353-877-643 98,2031 4329 9227 1200,Альфа-Банк,Visa,"Боль в области трансплантата, Лихорадка, Отторжение органа",Ортопед,2025-01-09T08:27:00+03:00,"Гистосовместимость, Биохимический анализ крови, Общий анализ крови",2023-08-17T17:34:08+03:00,6472.0
Климентов Яков Геннадьевич,Казахстан,N 3820419,869-579-512 11,7449 2404 2243 1762,Сбербанк,Visa,"Боль в ногах, Отеки",Уролог,2023-08-22T18:30:04+03:00,УЗИ почек,2023-08-24T19:14:32+03:00,4650.0
Климентов Яков Геннадьевич,Казахстан,N 3820419,869-579-512 11,7449 2404 2243 1762,Сбербанк,Visa,"Боль в ногах, Отеки",Сосудистый хирург,2023-11-09T20:02:24+03:00,УЗИ почек,2023-08-24T19:14:32+03:00,8672.0
Климентов Яков Геннадьевич,Казахстан,N 3820419,869-579-512 11,7449 2404 2243 1762,Сбербанк,Visa,"Боль в ногах, Отеки",Акушер-гинеколог,2025-03-23T20:13:28+03:00,"УЗИ плода, Цитологическое исследование, Мазок на флору",2025-03-25T09:43:44+03:00,10951.0
Климентов Ярослав Платонович,Россия,9489 804632,130-477-810 93,1283 1007 3292 4799,Альфа-Банк,Visa,"Опухоли, Боль в груди",Маммолог,2024-09-10T14:37:58+03:00,Общий анализ крови,2024-10-30T14:44:54+03:00,10225.0
Климентов Ярослав Платонович,Россия,9489 804632,130-477-810 93,1283 1007 3292 4799,Альфа-Банк,Visa,"Желтуха у новорожденных, Отказ от еды, Температура",Неонатолог,2024-09-24T12:20:21+03:00,Общий анализ крови,2024-10-30T14:44:54+03:00,10225.0
Климентов Ярослав Платонович,Россия,9489 804632,130-477-810 93,1283 1007 3292 4799,Альфа-Банк,Visa,"Желтуха у новорожденных, Отказ от еды, Температура",Психиатр,2024-09-24T12:20:21+03:00,Общий анализ крови,2024-10-30T14:44:54+03:00,10225.0
