ФИО,Страна,Паспортые данные,СНИЛС,Номер карты,Банк,Платежная система,Симптомы,Врач,Дата посещения врача,Анализы,Дата получения анализов,Цена приёма (руб)
Лазарев Ростислав Кириллович,Казахстан,N 2976523,870-472-102 12,6407 3004 2702 3233,Сбербанк,Visa,"Боль в животе, Лихорадка, Сыпь",Анестезиолог,2023-08-12T18:34:56+03:00,Токсикологическое исследование,2023-08-15T14:19:27+03:00,3710.0
Лазарев Ростислав Кириллович,Казахстан,N 2976523,870-472-102 12,6407 3004 2702 3233,Сбербанк,Visa,"Боль в животе, Лихорадка, Сыпь",Анестезиолог,2024-01-31T21:47:16+03:00,Анализ на яйца глист,2024-02-02T10:03:33+03:00,9155.0
Лазарев Ростислав Кириллович,Казахстан,N 2976523,870-472-102 12,6407 3004 2702 3233,Сбербанк,Visa,"требующая обезболивания, Проблемы с дыханием",Анестезиолог,2024-02-28T14:33:40+03:00,Анализ на яйца глист,2024-02-02T10:03:33+03:00,9155.0
Лазарев Ростислав Кириллович,Казахстан,N 2976523,870-472-102 12,6407 3004 2702 3233,Сбербанк,Visa,"Переломы, Боль в суставах, Отек",Травматолог,2024-10-02T15:55:39+03:00,Общий анализ крови,2024-10-05T15:40:16+03:00,9155.0
Лазарев Савва Елисеевич,Россия,1835 711559,108-689-897 14,,Альфа-Банк,Мир,"Покраснение кожи, Сыпь, Акне",Косметолог,,"Аллергопробы, Соскоб кожи, Биохимический анализ крови",2025-05-01T10:00:43+03:00,
Лазарев Тимофей Ильич,Россия,8952 683264,470-887-644 13,7715 6321 6255 9234,Альфа-Банк,MasterCard,"Сыпь, Зуд",Дерматолог,2024-04-14T17:07:19+03:00,Соскоб кожи,2023-08-10T09:07:38+03:00,4621.0
Лазарев Тимофей Ильич,Россия,8952 683264,470-887-644 13,7715 6321 6255 9234,Альфа-Банк,MasterCard,"Отторжение органа, Лихорадка, Боль в области трансплантата",Дерматолог,2025-02-25T10:20:19+03:00,Гистосовместимость,2023-08-10T09:07:38+03:00,4621.0
Лазарев Тимофей Ильич,Россия,8952 683264,470-887-644 13,7715 6321 6255 9234,Альфа-Банк,MasterCard,"Отторжение органа, Лихорадка, Боль в области трансплантата",Психотерапевт,2025-02-25T10:20:19+03:00,Гистосовместимость,2023-08-10T09:07:38+03:00,9207.0
Лазарев Федор Дмитриевич,Казахстан,N 4105675,563-621-829 57,2955 3184 1129 5926,Сбербанк,Мир,,Травматолог,,"Общий анализ крови, МРТ или КТ, УЗИ мягких тканей",2025-03-28T18:12:53+03:00,
Лазарев Федор Дмитриевич,Казахстан,N 4105675,563-621-829 57,2955 3184 1129 5926,Сбербанк,Мир,,Офтальмолог,,Офтальмоскопия,2023-09-29T17:07:17+03:00,
Лазарев Филипп Игнатьевич,Беларусь,,953-453-548 25,6690 2592 1085 7921,Сбербанк,Visa,"Сыпь, Боль при мочеиспускании, Выделения",Венеролог,2023-10-08T11:14:05+03:00,"ЭКГ, УЗИ органов",2024-06-24T13:27:43+03:00,2218.0
Лазарев Филипп Игнатьевич,Беларусь,,953-453-548 25,6690 2592 1085 7921,Сбербанк,Visa,"Слабость, Боль в суставах",Венеролог,2024-06-23T16:55:52+03:00,"ЭКГ, УЗИ органов",2024-06-24T13:27:43+03:00,5645.0
Лазарев Филипп Никитич,Беларусь,TI 0899268,672-460-393 41,9839 6107 3927 4093,Тинькофф,MasterCard,Отеки,Флеболог,2023-06-27T15:32:49+03:00,Общий анализ крови,2023-06-30T19:06:14+03:00,10812.0
Лазарев Филипп Никитич,Беларусь,TI 0899268,672-460-393 41,9839 6107 3927 4093,Тинькофф,MasterCard,"Переломы, Отек, Боль в суставах",Флеболог,2025-04-03T18:27:10+03:00,Общий анализ крови,2025-04-05T10:12:45+03:00,4995.0
Лазарев Филипп Никитич,Беларусь,TI 0899268,672-460-393 41,9839 6107 3927 4093,Тинькофф,MasterCard,Покраснение кожи,Косметолог,2025-04-13T11:35:10+03:00,Общий анализ крови,2025-04-16T21:32:01+03:00,4995.0
Лазарев Филипп Никитич,Беларусь,TI 0899268,672-460-393 41,9839 6107 3927 4093,Тинькофф,MasterCard,Покраснение кожи,Косметолог,2025-04-13T11:35:10+03:00,"Рентген, МРТ, КТ",2025-04-16T21:32:01+03:00,6433.0
Лазарев Юлий Фёдорович,Беларусь,RB 8954219,410-517-780 53,9097 2655 6628 9138,Сбербанк,,,,2024-06-11T10:14:38+03:00,"Общий анализ крови, Анализ на ревматоидный фактор",,7996.0
Лазарева Аделина Геннадьевна,Россия,,,1567 3767 4359 8176,Тинькофф,Visa,"Боль в суставах, Одышка",Гериатр,2023-10-29T09:11:27+03:00,,2025-04-21T19:56:46+03:00,3833.0
Лазарева Аделина Геннадьевна,Россия,,,1567 3767 4359 8176,Тинькофф,Visa,"Потливость, Лихорадка, Боль в костях, Потеря веса",Онколог,2025-04-18T10:30:22+03:00,,2025-04-21T19:56:46+03:00,9035.0
Лазарева Александра Ростиславовна,,N 1090733,824-428-238 18,8293 6763 3045 1033,Тинькофф,Visa,"Бледность кожи, Лихорадка, Потливость",Гематолог,2023-10-13T14:51:44+03:00,"Анализ на тромбоциты, Коагулограмма",2023-10-15T15:21:17+03:00,9691.0
Лазарева Александра Ростиславовна,,N 1090733,824-428-238 18,8293 6763 3045 1033,Тинькофф,Visa,"Кашель, Потеря веса",Фтизиатр,2024-01-11T13:50:19+03:00,"Рентген легких, Общий анализ крови, Анализ мокроты",2024-01-14T14:44:32+03:00,9691.0
Лазарева Алиса Захаровна,,VI 0505096,217-801-910 35,8355 3665 1525 8196,,Мир,,Гастроэнтеролог,2023-11-22T19:05:06+03:00,,2023-11-24T13:36:03+03:00,11147.0
Лазарева Амира Семёновна,,6007 187755,300-433-704 78,,Сбербанк,Visa,Онемение конечностей,Ортопед,,,2024-11-23T13:03:47+03:00,4855.0
Лазарева Анжела Ярославовна,Беларусь,WG 3419652,579-294-216 63,9196 3671 1257 3150,Сбербанк,Мир,"Нарушение произношения звуков, Дисфония, Нарушение речи",Логопед,2023-12-06T08:54:13+03:00,"Общий анализ крови, Аллергопробы",2023-12-08T20:39:27+03:00,2288.0
Лазарева Анжела Ярославовна,Беларусь,WG 3419652,579-294-216 63,9196 3671 1257 3150,Сбербанк,Мир,Потливость,Онколог,2024-01-30T11:18:38+03:00,"Общий анализ крови, Аллергопробы",2024-02-01T11:08:31+03:00,2288.0
Лазарева Анжела Ярославовна,Беларусь,WG 3419652,579-294-216 63,9196 3671 1257 3150,Сбербанк,Мир,Потливость,Онколог,2024-06-08T20:00:04+03:00,"Общий анализ крови, Аллергопробы",2024-02-01T11:08:31+03:00,7851.0
Лазарева Валерия Львовна,Казахстан,N 3494120,,6033 9934 7952 9820,Альфа-Банк,,"Потеря веса, Кашель, Температура, Одышка",Фтизиатр,2024-06-07T14:55:33+03:00,,2024-06-09T21:47:34+03:00,9053.0
Лазарева Галина Ивановна,Беларусь,DT 0626635,589-302-149 55,4505 3292 9293 2741,Сбербанк,Visa,"Боль в суставах, Реабилитация после травм",Физиотерапевт,2025-03-19T10:54:17+03:00,МРТ,2024-10-28T17:21:51+03:00,8582.0
Лазарева Галина Ивановна,Беларусь,DT 0626635,589-302-149 55,4505 3292 9293 2741,Сбербанк,Visa,"Боль в суставах, Реабилитация после травм",Физиотерапевт,2025-03-19T10:54:17+03:00,"Биохимический анализ крови, УЗИ печени",2024-10-28T17:21:51+03:00,11485.0
Лазарева Дарина Александровна,Беларусь,PT 3918594,459-487-600 86,6856 8303 3762 1571,Альфа-Банк,MasterCard,"Переломы, Отек",Травматолог,2024-11-08T16:18:38+03:00,"Кожные тесты на аллергены, Аллергопробы",2024-11-09T16:28:11+03:00,3890.0
Лазарева Дарина Александровна,Беларусь,PT 3918594,459-487-600 86,6856 8303 3762 1571,Альфа-Банк,MasterCard,"Заложенность носа, Чихание",Аллерголог,2024-12-09T14:13:18+03:00,"Кожные тесты на аллергены, Аллергопробы",2024-12-11T19:44:41+03:00,3890.0
Лазарева Диана Игоревна,Беларусь,ML 9168305,902-705-131 44,3088 9822 5076 7991,Альфа-Банк,MasterCard,Боль в суставах,,,Общий анализ крови,2023-11-10T20:39:07+03:00,7446.0
Лазарева Земфира Даниловна,,ZQ 2422202,,,Сбербанк,,"Реабилитация после травм, Боль в суставах",Физиотерапевт,,Рентген,,10446.0
Лазарева Зоя Артуровна,Беларусь,II 9046795,251-694-326 95,5121 2089 9597 7560,Сбербанк,MasterCard,"Отеки, Боль в пояснице, Частое мочеиспускание",Дерматовенеролог,2023-05-22T21:39:36+03:00,Общий анализ крови,2023-05-25T15:19:30+03:00,4687.0
Лазарева Зоя Артуровна,Беларусь,II 9046795,251-694-326 95,5121 2089 9597 7560,Сбербанк,MasterCard,"Отеки, Боль в пояснице, Частое мочеиспускание",Дерматовенеролог,2023-06-01T08:11:43+03:00,Общий анализ крови,2023-06-02T16:55:51+03:00,8523.0
Лазарева Зоя Артуровна,Беларусь,II 9046795,251-694-326 95,5121 2089 9597 7560,Сбербанк,MasterCard,"Отеки, Боль в пояснице, Частое мочеиспускание",Нефролог,2025-04-17T14:18:12+03:00,"Анализ мочи по Нечипоренко, УЗИ почек, Биохимический анализ крови",2025-04-20T20:01:02+03:00,7628.0
Лазарева Ирина Иннокентьевна,Казахстан,N 4722289,758-105-638 81,2790 8243 2033 5146,Альфа-Банк,MasterCard,"Покраснение глаз, Затуманенное зрение",,,"Тонометрия глаза, Проверка остроты зрения, Оптическая когерентная томография",2023-06-02T19:19:44+03:00,8568.0
Лазарева Ия Ивановна,Россия,3798 764965,849-560-844 24,8998 5669 1660 7015,ВТБ,Мир,"Боль внизу живота, Нарушение цикла, Выделения",Акушер-гинеколог,2024-07-30T15:05:31+03:00,"Мазок на флору, УЗИ плода",2024-08-01T14:19:21+03:00,11123.0
Лазарева Людмила Даниловна,Россия,9043 683219,801-520-502 13,3781 5420 3876 5907,Тинькофф,,"Боль при мочеиспускании, Сыпь, Выделения",Венеролог,2023-11-13T18:36:26+03:00,"Общий анализ крови, Аноскопия, Мазок на инфекции",2023-11-16T17:00:30+03:00,2745.0
Лазарева Людмила Даниловна,Россия,9043 683219,801-520-502 13,3781 5420 3876 5907,Тинькофф,,Кровотечение,Венеролог,2023-12-03T18:06:02+03:00,"Общий анализ крови, Аноскопия, Мазок на инфекции",2023-11-16T17:00:30+03:00,8556.0
Лазарева Октябрина Борисовна,,9306 790681,,9604 4378 5978 9298,Сбербанк,Visa,,Флеболог,2023-05-19T16:50:00+03:00,Допплерография вен,2023-05-21T20:52:48+03:00,11828.0
Лазарева Ольга Трофимовна,Казахстан,N 7553251,884-544-128 63,8427 4100 6937 8060,Сбербанк,MasterCard,"Желтуха, Тошнота",Токсиколог,2023-05-16T12:16:11+03:00,Общий анализ крови,2024-03-24T08:55:39+03:00,5243.0
Лазарева Ольга Трофимовна,Казахстан,N 7553251,884-544-128 63,8427 4100 6937 8060,Сбербанк,MasterCard,"Опухоли, Боль в груди",Токсиколог,2024-03-22T13:07:25+03:00,Общий анализ крови,2024-03-24T08:55:39+03:00,10422.0
Лазарева Ольга Трофимовна,Казахстан,N 7553251,884-544-128 63,8427 4100 6937 8060,Сбербанк,MasterCard,"Опухоли, Боль в груди",Токсиколог,2024-07-16T15:31:36+03:00,Анализ на хеликобактер пилори,2024-07-18T18:29:54+03:00,10422.0
Лазарева Ольга Трофимовна,Казахстан,N 7553251,884-544-128 63,8427 4100 6937 8060,Сбербанк,MasterCard,"Опухоли, Боль в груди",Токсиколог,2025-01-11T19:35:23+03:00,Анализ на хеликобактер пилори,2025-01-14T08:08:56+03:00,10422.0
Лазарева Ольга Трофимовна,Казахстан,N 7553251,884-544-128 63,8427 4100 6937 8060,Сбербанк,MasterCard,"Опухоли, Боль в груди",Проктолог,2025-01-11T19:35:23+03:00,Анализ на хеликобактер пилори,2024-12-18T10:57:32+03:00,10422.0
Лазарева Рада Ярославовна,Россия,4219 707788,,5979 5492 8480 9728,Альфа-Банк,Visa,,,2024-01-19T15:04:45+03:00,,,7295.0
Лазарева Серафима Матвеевна,Россия,9323 424457,383-462-984 15,3976 6160 6299 2708,Сбербанк,Visa,"Боль в суставах, Реабилитация после травм",Физиотерапевт,2024-06-29T10:57:31+03:00,"Электромиография, Рентген",2024-07-01T20:37:36+03:00,
Лазарева Яна Марковна,Беларусь,OV 3616248,833-249-187 39,2550 6306 9340 9590,,MasterCard,Переломы,Травматолог,2024-09-30T12:45:51+03:00,"УЗИ мягких тканей, МРТ или КТ",2024-11-13T18:31:35+03:00,10812.0
Лазарева Яна Марковна,Беларусь,OV 3616248,833-249-187 39,2550 6306 9340 9590,,MasterCard,Потливость,Травматолог,2024-11-10T15:49:46+03:00,Коагулограмма,2024-11-13T18:31:35+03:00,11130.0
Лазарева Яна Марковна,Беларусь,OV 3616248,833-249-187 39,2550 6306 9340 9590,,MasterCard,Частое мочеиспускание,Нефролог,2024-11-10T15:49:46+03:00,Коагулограмма,2024-11-13T18:31:35+03:00,11891.0
Ларин Абрам Игнатьевич,,N 4299277,617-248-149 21,2649 6052 5645 4698,Альфа-Банк,Visa,Выделения из сосков,Маммолог,2025-04-12T14:36:59+03:00,Биопсия,,2831.0
Ларин Артем Трофимович,,,444-179-857 76,,Сбербанк,,,Иммунолог,,Общий анализ крови,2024-05-25T15:41:32+03:00,8156.0
Ларин Богдан Денисович,Беларусь,,688-216-692 73,3360 8296 4638 7471,Тинькофф,Visa,"Зуд, Сыпь",Дерматовенеролог,2023-08-09T14:31:14+03:00,Соскоб кожи,2023-08-11T15:08:24+03:00,4490.0
Ларин Богдан Денисович,Беларусь,,688-216-692 73,3360 8296 4638 7471,Тинькофф,Visa,Дисфония,Логопед,2023-12-11T10:02:47+03:00,Соскоб кожи,2023-12-13T13:39:08+03:00,4490.0
Ларин Виктор Александрович,Россия,6211 493859,264-268-320 43,,Сбербанк,,Тошнота,Токсиколог,2024-04-15T13:37:55+03:00,Токсикологический анализ,2024-04-17T20:08:11+03:00,
Ларин Виктор Александрович,Россия,6211 493859,264-268-320 43,,Сбербанк,,"Онемение, Боль в ногах, Отеки",Сосудистый хирург,2024-04-15T13:37:55+03:00,Токсикологический анализ,2024-01-16T12:13:50+03:00,
Ларин Виктор Аркадьевич,Казахстан,N 5699696,125-276-732 37,7497 2724 5667 2344,Тинькофф,MasterCard,"Отказ от еды, Желтуха у новорожденных",Венеролог,2024-10-25T11:26:11+03:00,"Рентген, Электромиография",2024-10-26T16:37:31+03:00,3101.0
Ларин Виктор Аркадьевич,Казахстан,N 5699696,125-276-732 37,7497 2724 5667 2344,Тинькофф,MasterCard,"Отказ от еды, Желтуха у новорожденных",Венеролог,2025-02-18T15:09:51+03:00,"Рентген, Электромиография",2025-02-21T10:30:46+03:00,3101.0
Ларин Виктор Аркадьевич,Казахстан,N 5699696,125-276-732 37,7497 2724 5667 2344,Тинькофф,MasterCard,"Сыпь, Выделения, Боль при мочеиспускании",Венеролог,2025-02-18T15:09:51+03:00,"Рентген, Электромиография",2024-04-24T10:57:58+03:00,3101.0
Ларин Виктор Аркадьевич,Казахстан,N 5699696,125-276-732 37,7497 2724 5667 2344,Тинькофф,MasterCard,"Сыпь, Выделения, Боль при мочеиспускании",Ортопед,2025-02-18T15:09:51+03:00,"Общий анализ крови, МРТ суставов",2024-03-27T13:19:24+03:00,3864.0
Ларин Гордей Семёнович,Беларусь,UL 1902462,237-155-996 11,3433 1108 5725 9058,Тинькофф,Мир,"Боль в горле, Ушная боль",Отоларинголог,2023-08-18T21:37:17+03:00,Аудиометрия,2023-08-21T12:55:41+03:00,8487.0
Ларин Гордей Семёнович,Беларусь,UL 1902462,237-155-996 11,3433 1108 5725 9058,Тинькофф,Мир,"Выделения, Боль при мочеиспускании, Сыпь",Венеролог,2025-02-13T15:36:45+03:00,Аудиометрия,2025-02-16T11:56:06+03:00,8487.0
Ларин Игнат Степанович,Россия,,189-757-539 58,5304 5758 2032 1526,Сбербанк,Visa,Выделения из сосков,Маммолог,2023-11-23T16:39:19+03:00,"УЗИ молочных желез, Биопсия, Общий анализ крови",2024-03-29T20:36:02+03:00,2007.0
Ларин Игнат Степанович,Россия,,189-757-539 58,5304 5758 2032 1526,Сбербанк,Visa,Отеки,Маммолог,2024-03-26T20:45:00+03:00,"УЗИ молочных желез, Биопсия, Общий анализ крови",2024-03-29T20:36:02+03:00,6039.0
Ларин Максим Данилович,Россия,1434 187055,740-730-350 73,8178 1397 4809 4038,Сбербанк,MasterCard,"Нарушение сна, Головная боль",Невролог,2023-11-16T08:10:36+03:00,"ЭЭГ, Доплерография сосудов шеи, МРТ головного мозга",2023-11-18T16:05:21+03:00,8780.0
Ларин Максим Данилович,Россия,1434 187055,740-730-350 73,8178 1397 4809 4038,Сбербанк,MasterCard,"Нарушение сна, Головная боль",Невролог,2025-01-21T13:45:25+03:00,Нейропсихологическая диагностика,2025-01-23T11:21:37+03:00,8582.0
Ларин Максим Данилович,Россия,1434 187055,740-730-350 73,8178 1397 4809 4038,Сбербанк,MasterCard,"Нарушение сна, Головная боль",Невролог,2025-03-28T10:09:46+03:00,Нейропсихологическая диагностика,2025-03-30T12:17:01+03:00,8582.0
Ларин Матвей Климович,Россия,8624 474631,633-219-707 44,,Сбербанк,Visa,,Физиотерапевт,,,2024-09-20T21:02:05+03:00,
Ларин Матвей Петрович,Беларусь,CP 7436561,536-953-542 24,3588 6243 3350 6254,Сбербанк,MasterCard,,Офтальмолог,2023-09-02T14:33:47+03:00,"Офтальмоскопия, Проверка остроты зрения, Тонометрия глаза",2024-06-14T12:38:29+03:00,4379.0
Ларин Матвей Петрович,Беларусь,CP 7436561,536-953-542 24,3588 6243 3350 6254,Сбербанк,MasterCard,,Офтальмолог,2024-06-12T14:39:00+03:00,"Офтальмоскопия, Проверка остроты зрения, Тонометрия глаза",2024-06-14T12:38:29+03:00,8570.0
Ларин Николай Антонович,Беларусь,IO 1378255,457-150-457 21,9998 2721 1011 3137,Альфа-Банк,Visa,Потливость,Онколог,2023-10-22T08:26:13+03:00,"МРТ или КТ, Биопсия опухоли",2023-10-23T14:58:06+03:00,8792.0
Ларин Николай Антонович,Беларусь,IO 1378255,457-150-457 21,9998 2721 1011 3137,Альфа-Банк,Visa,Боль в ногах,Сосудистый хирург,2024-01-19T12:52:20+03:00,УЗИ сосудов,2024-01-21T20:36:53+03:00,8792.0
Ларин Николай Антонович,Беларусь,IO 1378255,457-150-457 21,9998 2721 1011 3137,Альфа-Банк,Visa,"Опухоли, Выделения из сосков, Боль в груди",Маммолог,2024-05-25T11:05:33+03:00,"Биопсия, Общий анализ крови, Маммография",2024-01-21T20:36:53+03:00,8792.0
Ларин Николай Антонович,Беларусь,IO 1378255,457-150-457 21,9998 2721 1011 3137,Альфа-Банк,Visa,"Выделения, Боли внизу живота, Нарушение менструального цикла",Гинеколог,2024-06-12T20:34:13+03:00,"УЗИ органов малого таза, Мазок на флору, Цитологическое исследование",2024-06-14T14:10:35+03:00,10243.0
Ларин Николай Антонович,Беларусь,IO 1378255,457-150-457 21,9998 2721 1011 3137,Альфа-Банк,Visa,"Сыпь, Боль при мочеиспускании, Выделения",Венеролог,2024-06-12T20:34:13+03:00,"УЗИ органов малого таза, Мазок на флору, Цитологическое исследование",2024-06-14T14:10:35+03:00,4664.0
Ларин Никон Владиславович,Россия,8412 989137,413-915-950 33,9545 9241 4147 6086,Альфа-Банк,MasterCard,"Желтуха у новорожденных, Температура, Отказ от еды",Гериатр,2023-05-16T08:08:04+03:00,"Коагулограмма, Допплерография вен, Общий анализ крови",2023-05-18T15:48:33+03:00,9714.0
Ларин Никон Владиславович,Россия,8412 989137,413-915-950 33,9545 9241 4147 6086,Альфа-Банк,MasterCard,"Желтуха у новорожденных, Температура, Отказ от еды",Косметолог,2023-09-09T19:25:38+03:00,"Коагулограмма, Допплерография вен, Общий анализ крови",2023-05-18T15:48:33+03:00,4735.0
Ларин Никон Владиславович,Россия,8412 989137,413-915-950 33,9545 9241 4147 6086,Альфа-Банк,MasterCard,"Желтуха у новорожденных, Температура, Отказ от еды",Косметолог,2023-09-09T19:25:38+03:00,"Коагулограмма, Допплерография вен, Общий анализ крови",2023-12-05T20:08:23+03:00,4735.0
Ларин Никон Владиславович,Россия,8412 989137,413-915-950 33,9545 9241 4147 6086,Альфа-Банк,MasterCard,"Боль в ногах, Варикоз",Флеболог,2023-09-09T19:25:38+03:00,"Коагулограмма, Допплерография вен, Общий анализ крови",2023-12-05T20:08:23+03:00,7329.0
Ларин Олег Станиславович,Россия,8450 831196,231-108-781 94,8208 9958 3049 8308,Сбербанк,MasterCard,"Боль при мочеиспускании, Боль в пояснице, Частое мочеиспускание",Флеболог,2024-01-11T10:45:46+03:00,Анализ мочи по Нечипоренко,2024-01-13T14:40:14+03:00,10059.0
Ларин Олег Станиславович,Россия,8450 831196,231-108-781 94,8208 9958 3049 8308,Сбербанк,MasterCard,Боль в ногах,Флеболог,2024-02-25T18:58:25+03:00,"Ангиография, Общий анализ крови, Допплерография вен",2024-02-28T14:15:47+03:00,4502.0
Ларин Олег Станиславович,Россия,8450 831196,231-108-781 94,8208 9958 3049 8308,Сбербанк,MasterCard,Боль в ногах,Эпидемиолог,2024-03-03T08:27:36+03:00,Общий анализ крови,2024-03-04T19:39:45+03:00,6383.0
Ларин Олег Станиславович,Россия,8450 831196,231-108-781 94,8208 9958 3049 8308,Сбербанк,MasterCard,Покраснение кожи,Косметолог,2024-03-03T08:27:36+03:00,Общий анализ крови,2025-04-15T20:33:37+03:00,6715.0
Ларин Остап Саввич,Казахстан,N 2691415,933-285-775 22,7417 1239 6447 1350,Сбербанк,Visa,,Трансплантолог,2025-01-13T15:53:45+03:00,Коагулограмма,2025-01-14T19:22:52+03:00,
Ларин Ратмир Демьянович,Казахстан,N 7136299,653-231-234 34,9990 5422 9478 1173,Альфа-Банк,MasterCard,"Шум в ушах, Потеря слуха",Сурдолог,,"Эзофагогастродуоденоскопия, Анализ на хеликобактер пилори, Копрограмма",2023-10-02T18:57:19+03:00,3967.0
Ларин Ратмир Демьянович,Казахстан,N 7136299,653-231-234 34,9990 5422 9478 1173,Альфа-Банк,MasterCard,"Тошнота, Боль в животе, Изжога, Диарея",Гастроэнтеролог,,"Эзофагогастродуоденоскопия, Анализ на хеликобактер пилори, Копрограмма",2023-05-30T14:40:01+03:00,5312.0
Ларин Родион Максимович,Казахстан,N 9154740,343-715-812 82,7976 4617 9446 1943,Тинькофф,Мир,"Боль в правом подреберье, Желтуха, Темная моча",Гепатолог,2023-05-22T10:26:32+03:00,Рентген,,5610.0
Ларин Родион Максимович,Казахстан,N 9154740,343-715-812 82,7976 4617 9446 1943,Тинькофф,Мир,Отек,Травматолог,2023-05-22T10:26:32+03:00,Рентген,,5610.0
Ларин Семен Борисович,Казахстан,N 8416948,,1648 3043 3514 4130,,,"Ожирение, Непереносимость продуктов, Потеря веса",,2024-04-30T21:07:55+03:00,,2024-05-02T14:27:54+03:00,
Ларин Степан Семёнович,Казахстан,N 4281281,281-541-160 81,7338 6074 4573 1076,Сбербанк,,"Боль в правом подреберье, Темная моча",Гепатолог,2024-04-12T16:06:19+03:00,"Биохимический анализ крови, Общий анализ крови, УЗИ органов",2024-04-15T13:45:41+03:00,2572.0
Ларин Степан Семёнович,Казахстан,N 4281281,281-541-160 81,7338 6074 4573 1076,Сбербанк,,Слабость,Гериатр,2024-04-12T16:06:19+03:00,"Биохимический анализ крови, Общий анализ крови, УЗИ органов",2024-04-15T13:45:41+03:00,9933.0
Ларин Тимофей Николаевич,,FL 1464921,861-189-496 10,6843 3235 4049 5618,Тинькофф,Visa,Нарушение полового влечения,Сексопатолог,2024-08-27T17:11:39+03:00,Гормональные исследования,2024-08-30T08:34:08+03:00,8176.0
Ларин Тимофей Николаевич,,FL 1464921,861-189-496 10,6843 3235 4049 5618,Тинькофф,Visa,"Желтуха, Боль в правом подреберье",Гепатолог,2024-09-30T20:34:52+03:00,"Фиброскан, Анализ на гепатиты, Биохимический анализ крови",2024-08-30T08:34:08+03:00,8176.0
Ларин Филипп Саввич,Россия,8138 573830,900-253-877 40,9064 7609 3971 2114,Тинькофф,MasterCard,"Боль при мочеиспускании, Частое мочеиспускание",Уролог,2024-05-06T16:53:00+03:00,"Общий анализ мочи, Анализ мочи по Нечипоренко, ПЦР на инфекции",2024-05-08T12:23:01+03:00,5971.0
Ларин Филипп Саввич,Россия,8138 573830,900-253-877 40,9064 7609 3971 2114,Тинькофф,MasterCard,"Боль при мочеиспускании, Частое мочеиспускание",Фтизиатр,2024-07-24T12:33:11+03:00,"Рентген легких, Анализ мокроты, Проба Манту",2024-07-25T15:22:56+03:00,5971.0
Ларин Филипп Саввич,Россия,8138 573830,900-253-877 40,9064 7609 3971 2114,Тинькофф,MasterCard,"Боль в груди, Опухоли, Выделения из сосков",Фтизиатр,2024-07-24T12:33:11+03:00,"Биопсия, Маммография",2024-05-02T13:43:32+03:00,7028.0
Ларина Агния Акимовна,Казахстан,N 3715124,918-980-162 63,9903 5274 1071 6117,Тинькофф,Мир,"Покраснение кожи, Акне, Сыпь",Косметолог,2023-11-18T16:42:53+03:00,"Соскоб кожи, Аллергопробы, Биохимический анализ крови",2023-11-20T09:27:40+03:00,7017.0
Ларина Агния Акимовна,Казахстан,N 3715124,918-980-162 63,9903 5274 1071 6117,Тинькофф,Мир,"Отеки, Боль в пояснице, Частое мочеиспускание",Косметолог,2023-11-18T16:42:53+03:00,"Биохимический анализ крови, УЗИ почек, Анализ мочи по Нечипоренко",2023-11-20T09:27:40+03:00,9840.0
Ларина Алиса Ильинична,Россия,7240 294335,787-209-862 26,8679 8180 8647 1486,Сбербанк,,"Боль в груди, Выделения из сосков, Опухоли",,2025-04-11T15:13:30+03:00,"Биопсия, Общий анализ крови",,11274.0
Ларина Алла Юльевна,Беларусь,WU 3443910,721-960-582 22,,ВТБ,,"Нарушение менструального цикла, Боли внизу живота",Гинеколог,,Мазок на флору,,8322.0
Ларина Альбина Мироновна,Россия,9164 354310,149-397-633 57,2802 5356 3513 6628,Альфа-Банк,Visa,"Отеки, Онемение, Боль в ногах",Офтальмолог,2024-05-04T21:11:48+03:00,"Допплерография сосудов, Общий анализ крови, Ангиография",2024-05-06T10:31:37+03:00,8967.0
Ларина Альбина Мироновна,Россия,9164 354310,149-397-633 57,2802 5356 3513 6628,Альфа-Банк,Visa,Покраснение глаз,Офтальмолог,2024-12-07T12:41:24+03:00,"Оптическая когерентная томография, Офтальмоскопия, Тонометрия глаза",2024-12-10T10:40:52+03:00,5334.0
Ларина Антонина Андреевна,Россия,,379-658-527 19,8887 4059 1750 3031,ВТБ,Visa,Учащенное сердцебиение,Дерматовенеролог,2023-09-12T20:06:48+03:00,"Биохимический анализ крови, Холтеровское мониторирование",2023-09-15T11:49:14+03:00,8776.0
Ларина Антонина Андреевна,Россия,,379-658-527 19,8887 4059 1750 3031,ВТБ,Visa,Учащенное сердцебиение,Кардиолог,2024-11-18T19:44:48+03:00,"Биохимический анализ крови, Холтеровское мониторирование",2023-09-15T11:49:14+03:00,5464.0
Ларина Вилена Викторовна,Россия,8739 566715,484-242-639 33,5874 3633 5894 3768,Тинькофф,Visa,"Кашель, Потеря веса",Фтизиатр,2024-12-30T09:21:30+03:00,,2024-12-31T18:49:02+03:00,3237.0
Ларина Вилена Викторовна,Россия,8739 566715,484-242-639 33,5874 3633 5894 3768,Тинькофф,Visa,"Кашель, Потеря веса",Ревматолог,2024-12-30T09:21:30+03:00,,2024-05-26T17:03:25+03:00,3237.0
